year,title,genre
1997,The Full Monty,Drama
1997,The Rainmaker,Crime
1997,The Rainmaker,Drama
1997,The Rainmaker,Thriller
1997,Bean,Adventure
1997,Bean,Comedy
1997,Bean,Family
1997,Cop Land,Crime
1997,Cop Land,Drama
1997,Cop Land,Thriller
1997,Nothing to Lose,Action
1997,Nothing to Lose,Adventure
1997,Nothing to Lose,Comedy
1997,Amistad,Drama
1997,Amistad,History
1997,Soul Food,Comedy
1997,Soul Food,Drama
1997,Wag the Dog,Comedy
1997,Wag the Dog,Drama
1997,The Devil's Own,Action
1997,The Devil's Own,Crime
1997,The Devil's Own,Drama
1998,Saving Private Ryan,Drama
1998,Saving Private Ryan,War
1998,Armageddon,Action
1998,Armageddon,Adventure
1998,Armageddon,Sci-Fi
1998,There's Something About Mary,Comedy
1998,There's Something About Mary,Romance
1998,A Bug's Life,Animation
1998,A Bug's Life,Adventure
1998,A Bug's Life,Comedy
1998,The Waterboy,Comedy
1998,The Waterboy,Sport
1998,Doctor Dolittle,Comedy
1998,Doctor Dolittle,Family
1998,Doctor Dolittle,Fantasy
1998,Rush Hour,Action
1998,Rush Hour,Comedy
1998,Rush Hour,Crime
1998,Deep Impact,Action
1998,Deep Impact,Drama
1998,Deep Impact,Romance
1998,Godzilla,Action
1998,Godzilla,Sci-Fi
1998,Godzilla,Thriller
1998,Patch Adams,Biography
1998,Patch Adams,Comedy
1998,Patch Adams,Drama
1998,Lethal Weapon 4,Action
1998,Lethal Weapon 4,Crime
1998,Lethal Weapon 4,Thriller
1998,The Truman Show,Comedy
1998,The Truman Show,Drama
1998,The Truman Show,Sci-Fi
1998,Mulan,Animation
1998,Mulan,Adventure
1998,Mulan,Family
1998,You've Got Mail,Comedy
1998,You've Got Mail,Drama
1998,You've Got Mail,Romance
1998,Enemy of the State,Action
1998,Enemy of the State,Thriller
1998,The Prince of Egypt,Animation
1998,The Prince of Egypt,Adventure
1998,The Prince of Egypt,Drama
1998,The Rugrats Movie,Animation
1998,The Rugrats Movie,Adventure
1998,The Rugrats Movie,Comedy
1998,Shakespeare in Love,Comedy
1998,Shakespeare in Love,Drama
1998,Shakespeare in Love,History
1998,The Mask of Zorro,Action
1998,The Mask of Zorro,Adventure
1998,The Mask of Zorro,Comedy
1998,Stepmom,Comedy
1998,Stepmom,Drama
1998,Antz,Animation
1998,Antz,Adventure
1998,Antz,Comedy
1998,The X Files,Drama
1998,The X Files,Mystery
1998,The X Files,Sci-Fi
1998,The Wedding Singer,Comedy
1998,The Wedding Singer,Music
1998,The Wedding Singer,Romance
1998,City of Angels,Drama
1998,City of Angels,Fantasy
1998,City of Angels,Romance
1998,The Horse Whisperer,Drama
1998,The Horse Whisperer,Romance
1998,The Horse Whisperer,Western
1998,Six Days Seven Nights,Action
1998,Six Days Seven Nights,Adventure
1998,Six Days Seven Nights,Comedy
1998,Star Trek: Insurrection,Action
1998,Star Trek: Insurrection,Adventure
1998,Star Trek: Insurrection,Sci-Fi
1998,Blade,Action
1998,Blade,Horror
1998,Blade,Sci-Fi
1998,Lost in Space,Action
1998,Lost in Space,Adventure
1998,Lost in Space,Family
1998,A Perfect Murder,Crime
1998,A Perfect Murder,Drama
1998,A Perfect Murder,Thriller
1998,The Parent Trap,Adventure
1998,The Parent Trap,Comedy
1998,The Parent Trap,Drama
1998,Ever After: A Cinderella Story,Comedy
1998,Ever After: A Cinderella Story,Drama
1998,Ever After: A Cinderella Story,Romance
1998,Hope Floats,Drama
1998,Hope Floats,Romance
1998,U.S. Marshals,Action
1998,U.S. Marshals,Crime
1998,U.S. Marshals,Thriller
1998,The Man in the Iron Mask,Action
1998,The Man in the Iron Mask,Adventure
1998,The Man in the Iron Mask,Drama
1998,A Civil Action,Drama
1998,Snake Eyes,Crime
1998,Snake Eyes,Mystery
1998,Snake Eyes,Thriller
1998,What Dreams May Come,Drama
1998,What Dreams May Come,Fantasy
1998,What Dreams May Come,Romance
1998,Halloween H20: 20 Years Later,Horror
1998,Halloween H20: 20 Years Later,Thriller
1998,Small Soldiers,Action
1998,Small Soldiers,Adventure
1998,Small Soldiers,Comedy
1998,T-Rex: Back to the Cretaceous,Adventure
1998,T-Rex: Back to the Cretaceous,Family
1998,T-Rex: Back to the Cretaceous,Fantasy
1998,Mighty Joe Young,Action
1998,Mighty Joe Young,Adventure
1998,Mighty Joe Young,Family
1998,Practical Magic,Comedy
1998,Practical Magic,Drama
1998,Practical Magic,Fantasy
1998,Meet Joe Black,Drama
1998,Meet Joe Black,Fantasy
1998,Meet Joe Black,Romance
1998,The Negotiator,Action
1998,The Negotiator,Crime
1998,The Negotiator,Drama
1998,Ronin,Action
1998,Ronin,Crime
1998,Ronin,Thriller
1998,The Siege,Action
1998,The Siege,Thriller
1998,Pleasantville,Comedy
1998,Pleasantville,Drama
1998,Pleasantville,Fantasy
1998,The Faculty,Horror
1998,The Faculty,Sci-Fi
1998,I Still Know What You Did Last Summer,Horror
1998,I Still Know What You Did Last Summer,Mystery
1999,Star Wars: Episode I - The Phantom Menace,Action
1999,Star Wars: Episode I - The Phantom Menace,Adventure
1999,Star Wars: Episode I - The Phantom Menace,Fantasy
1999,The Sixth Sense,Drama
1999,The Sixth Sense,Mystery
1999,The Sixth Sense,Thriller
1999,Toy Story 2,Animation
1999,Toy Story 2,Adventure
1999,Toy Story 2,Comedy
1999,Austin Powers: The Spy Who Shagged Me,Action
1999,Austin Powers: The Spy Who Shagged Me,Adventure
1999,Austin Powers: The Spy Who Shagged Me,Comedy
1999,The Matrix,Action
1999,The Matrix,Sci-Fi
1999,Tarzan,Animation
1999,Tarzan,Adventure
1999,Tarzan,Family
1999,Big Daddy,Comedy
1999,Big Daddy,Drama
1999,The Mummy,Action
1999,The Mummy,Adventure
1999,The Mummy,Fantasy
1999,Runaway Bride,Comedy
1999,Runaway Bride,Romance
1999,The Blair Witch Project,Horror
1999,The Blair Witch Project,Mystery
1999,Stuart Little,Adventure
1999,Stuart Little,Comedy
1999,Stuart Little,Family
1999,The Green Mile,Crime
1999,The Green Mile,Drama
1999,The Green Mile,Fantasy
1999,American Beauty,Drama
1999,The World Is Not Enough,Action
1999,The World Is Not Enough,Adventure
1999,The World Is Not Enough,Thriller
1999,Double Jeopardy,Crime
1999,Double Jeopardy,Drama
1999,Double Jeopardy,Mystery
1999,Notting Hill,Comedy
1999,Notting Hill,Drama
1999,Notting Hill,Romance
1999,Wild Wild West,Action
1999,Wild Wild West,Comedy
1999,Wild Wild West,Sci-Fi
1999,Analyze This,Comedy
1999,Analyze This,Crime
1999,The General's Daughter,Crime
1999,The General's Daughter,Drama
1999,The General's Daughter,Mystery
1999,American Pie,Comedy
1999,Sleepy Hollow,Fantasy
1999,Sleepy Hollow,Horror
1999,Sleepy Hollow,Mystery
1999,Inspector Gadget,Action
1999,Inspector Gadget,Adventure
1999,Inspector Gadget,Comedy
1999,The Haunting,Fantasy
1999,The Haunting,Horror
1999,The Haunting,Mystery
1999,Entrapment,Action
1999,Entrapment,Crime
1999,Entrapment,Romance
1999,Payback,Action
1999,Payback,Crime
1999,Payback,Drama
1999,The Talented Mr. Ripley,Crime
1999,The Talented Mr. Ripley,Drama
1999,The Talented Mr. Ripley,Thriller
1999,Any Given Sunday,Drama
1999,Any Given Sunday,Sport
1999,Deep Blue Sea,Action
1999,Deep Blue Sea,Adventure
1999,Deep Blue Sea,Sci-Fi
1999,Galaxy Quest,Adventure
1999,Galaxy Quest,Comedy
1999,Galaxy Quest,Sci-Fi
1999,The Thomas Crown Affair,Crime
1999,The Thomas Crown Affair,Romance
1999,The Thomas Crown Affair,Thriller
1999,Blue Streak,Action
1999,Blue Streak,Comedy
1999,Blue Streak,Crime
1999,End of Days,Action
1999,End of Days,Fantasy
1999,End of Days,Horror
1999,The Bone Collector,Crime
1999,The Bone Collector,Drama
1999,The Bone Collector,Mystery
1999,Bowfinger,Comedy
1999,Deuce Bigalow: Male Gigolo,Comedy
1999,Deuce Bigalow: Male Gigolo,Romance
1999,Life,Comedy
1999,Life,Crime
1999,Life,Drama
1999,She's All That,Comedy
1999,She's All That,Romance
1999,Fantasia 2000,Animation
1999,Fantasia 2000,Comedy
1999,Fantasia 2000,Family
1999,Three Kings,Action
1999,Three Kings,Adventure
1999,Three Kings,Comedy
1999,Bicentennial Man,Comedy
1999,Bicentennial Man,Drama
1999,Bicentennial Man,Sci-Fi
1999,The Cider House Rules,Drama
1999,The Cider House Rules,Romance
1999,Eyes Wide Shut,Drama
1999,Eyes Wide Shut,Mystery
1999,Eyes Wide Shut,Thriller
1999,Never Been Kissed,Comedy
1999,Never Been Kissed,Drama
1999,Never Been Kissed,Romance
1999,Forces of Nature,Comedy
1999,Forces of Nature,Romance
1999,Varsity Blues,Comedy
1999,Varsity Blues,Drama
1999,Varsity Blues,Romance
1999,Message in a Bottle,Drama
1999,Message in a Bottle,Romance
1999,"South Park: Bigger, Longer & Uncut",Animation
1999,"South Park: Bigger, Longer & Uncut",Comedy
1999,"South Park: Bigger, Longer & Uncut",Fantasy
1999,The Hurricane,Biography
1999,The Hurricane,Drama
1999,The Hurricane,Sport
1999,Stigmata,Horror
1999,House on Haunted Hill,Horror
1999,House on Haunted Hill,Mystery
1999,House on Haunted Hill,Thriller
2000,How the Grinch Stole Christmas,Comedy
2000,How the Grinch Stole Christmas,Family
2000,How the Grinch Stole Christmas,Fantasy
2000,Cast Away,Adventure
2000,Cast Away,Drama
2000,Cast Away,Romance
2000,Mission: Impossible II,Action
2000,Mission: Impossible II,Adventure
2000,Mission: Impossible II,Thriller
2000,Gladiator,Action
2000,Gladiator,Adventure
2000,Gladiator,Drama
2000,What Women Want,Comedy
2000,What Women Want,Fantasy
2000,What Women Want,Romance
2000,The Perfect Storm,Action
2000,The Perfect Storm,Adventure
2000,The Perfect Storm,Drama
2000,Meet the Parents,Comedy
2000,Meet the Parents,Romance
2000,X-Men,Action
2000,X-Men,Adventure
2000,X-Men,Sci-Fi
2000,Scary Movie,Comedy
2000,What Lies Beneath,Drama
2000,What Lies Beneath,Fantasy
2000,What Lies Beneath,Horror
2000,Dinosaur,Animation
2000,Dinosaur,Adventure
2000,Dinosaur,Family
2000,"Crouching Tiger, Hidden Dragon",Action
2000,"Crouching Tiger, Hidden Dragon",Adventure
2000,"Crouching Tiger, Hidden Dragon",Fantasy
2000,Erin Brockovich,Biography
2000,Erin Brockovich,Drama
2000,Charlie's Angels,Action
2000,Charlie's Angels,Adventure
2000,Charlie's Angels,Comedy
2000,Traffic,Crime
2000,Traffic,Drama
2000,Traffic,Thriller
2000,Nutty Professor II: The Klumps,Comedy
2000,Nutty Professor II: The Klumps,Romance
2000,Nutty Professor II: The Klumps,Sci-Fi
2000,Big Momma's House,Action
2000,Big Momma's House,Comedy
2000,Big Momma's House,Crime
2000,Remember the Titans,Biography
2000,Remember the Titans,Drama
2000,Remember the Titans,Sport
2000,The Patriot,Action
2000,The Patriot,Drama
2000,The Patriot,History
2000,Chicken Run,Animation
2000,Chicken Run,Adventure
2000,Chicken Run,Comedy
2000,Miss Congeniality,Action
2000,Miss Congeniality,Comedy
2000,Miss Congeniality,Crime
2000,Gone in 60 Seconds,Action
2000,Gone in 60 Seconds,Crime
2000,Gone in 60 Seconds,Thriller
2000,Unbreakable,Drama
2000,Unbreakable,Mystery
2000,Unbreakable,Sci-Fi
2000,"Me, Myself & Irene",Comedy
2000,Space Cowboys,Action
2000,Space Cowboys,Adventure
2000,Space Cowboys,Thriller
2000,The Emperor's New Groove,Animation
2000,The Emperor's New Groove,Adventure
2000,The Emperor's New Groove,Comedy
2000,Scream 3,Horror
2000,Scream 3,Mystery
2000,U-571,Action
2000,U-571,War
2000,Rugrats in Paris: The Movie,Animation
2000,Rugrats in Paris: The Movie,Adventure
2000,Rugrats in Paris: The Movie,Comedy
2000,The Family Man,Comedy
2000,The Family Man,Drama
2000,The Family Man,Fantasy
2000,Hollow Man,Action
2000,Hollow Man,Horror
2000,Hollow Man,Sci-Fi
2000,Chocolat,Drama
2000,Chocolat,Romance
2000,Shaft,Action
2000,Shaft,Crime
2000,Shaft,Thriller
2000,The Kid,Comedy
2000,The Kid,Family
2000,The Kid,Fantasy
2000,Vertical Limit,Action
2000,Vertical Limit,Adventure
2000,Vertical Limit,Drama
2000,Road Trip,Comedy
2000,Bring It On,Comedy
2000,Bring It On,Romance
2000,Bring It On,Sport
2000,102 Dalmatians,Adventure
2000,102 Dalmatians,Comedy
2000,102 Dalmatians,Family
2000,Finding Forrester,Drama
2000,Rules of Engagement,Drama
2000,Rules of Engagement,Thriller
2000,Rules of Engagement,War
2000,The Cell,Horror
2000,The Cell,Sci-Fi
2000,The Cell,Thriller
2000,Mission to Mars,Adventure
2000,Mission to Mars,Sci-Fi
2000,Mission to Mars,Thriller
2000,Coyote Ugly,Comedy
2000,Coyote Ugly,Drama
2000,Coyote Ugly,Music
2000,Snow Day,Adventure
2000,Snow Day,Comedy
2000,Snow Day,Family
2000,Next Friday,Comedy
2000,The Whole Nine Yards,Comedy
2000,The Whole Nine Yards,Crime
2000,Shanghai Noon,Action
2000,Shanghai Noon,Adventure
2000,Shanghai Noon,Comedy
2000,Romeo Must Die,Action
2000,Romeo Must Die,Crime
2000,Romeo Must Die,Thriller
2000,Final Destination,Horror
2000,Final Destination,Thriller
2000,The Road to El Dorado,Animation
2000,The Road to El Dorado,Adventure
2000,The Road to El Dorado,Comedy
2001,Harry Potter and the Sorcerer's Stone,Adventure
2001,Harry Potter and the Sorcerer's Stone,Family
2001,Harry Potter and the Sorcerer's Stone,Fantasy
2001,The Lord of the Rings: The Fellowship of the Ring,Action
2001,The Lord of the Rings: The Fellowship of the Ring,Adventure
2001,The Lord of the Rings: The Fellowship of the Ring,Drama
2001,"Monsters, Inc.",Animation
2001,"Monsters, Inc.",Adventure
2001,"Monsters, Inc.",Comedy
2001,Shrek,Animation
2001,Shrek,Adventure
2001,Shrek,Comedy
2001,Rush Hour 2,Action
2001,Rush Hour 2,Comedy
2001,Rush Hour 2,Crime
2001,The Mummy Returns,Action
2001,The Mummy Returns,Adventure
2001,The Mummy Returns,Fantasy
2001,Pearl Harbor,Action
2001,Pearl Harbor,Drama
2001,Pearl Harbor,History
2001,Ocean's Eleven,Crime
2001,Ocean's Eleven,Thriller
2001,Jurassic Park III,Action
2001,Jurassic Park III,Adventure
2001,Jurassic Park III,Sci-Fi
2001,Planet of the Apes,Action
2001,Planet of the Apes,Adventure
2001,Planet of the Apes,Sci-Fi
2001,A Beautiful Mind,Biography
2001,A Beautiful Mind,Drama
2001,Hannibal,Crime
2001,Hannibal,Drama
2001,Hannibal,Thriller
2001,American Pie 2,Comedy
2001,The Fast and the Furious,Action
2001,The Fast and the Furious,Crime
2001,The Fast and the Furious,Thriller
2001,Lara Croft: Tomb Raider,Action
2001,Lara Croft: Tomb Raider,Adventure
2001,Lara Croft: Tomb Raider,Fantasy
2001,Dr. Dolittle 2,Comedy
2001,Dr. Dolittle 2,Family
2001,Dr. Dolittle 2,Fantasy
2001,Spy Kids,Action
2001,Spy Kids,Adventure
2001,Spy Kids,Comedy
2001,Black Hawk Down,Drama
2001,Black Hawk Down,History
2001,Black Hawk Down,War
2001,The Princess Diaries,Comedy
2001,The Princess Diaries,Family
2001,The Princess Diaries,Romance
2001,Vanilla Sky,Fantasy
2001,Vanilla Sky,Mystery
2001,Vanilla Sky,Romance
2001,The Others,Horror
2001,The Others,Mystery
2001,The Others,Thriller
2001,Legally Blonde,Comedy
2001,Legally Blonde,Romance
2001,America's Sweethearts,Comedy
2001,America's Sweethearts,Romance
2001,Cats & Dogs,Action
2001,Cats & Dogs,Comedy
2001,Cats & Dogs,Family
2001,Save the Last Dance,Drama
2001,Save the Last Dance,Music
2001,Save the Last Dance,Romance
2001,Atlantis: The Lost Empire,Animation
2001,Atlantis: The Lost Empire,Action
2001,Atlantis: The Lost Empire,Adventure
2001,Jimmy Neutron: Boy Genius,Animation
2001,Jimmy Neutron: Boy Genius,Action
2001,Jimmy Neutron: Boy Genius,Adventure
2001,A.I. Artificial Intelligence,Drama
2001,A.I. Artificial Intelligence,Sci-Fi
2001,Training Day,Crime
2001,Training Day,Drama
2001,Training Day,Thriller
2001,Along Came a Spider,Drama
2001,Along Came a Spider,Thriller
2001,Bridget Jones's Diary,Comedy
2001,Bridget Jones's Diary,Drama
2001,Bridget Jones's Diary,Romance
2001,Scary Movie 2,Comedy
2001,The Score,Crime
2001,The Score,Drama
2001,The Score,Thriller
2001,Shallow Hal,Comedy
2001,Shallow Hal,Drama
2001,Shallow Hal,Fantasy
2001,Swordfish,Action
2001,Swordfish,Crime
2001,Swordfish,Thriller
2001,The Mexican,Adventure
2001,The Mexican,Comedy
2001,The Mexican,Crime
2001,Down to Earth,Comedy
2001,Down to Earth,Fantasy
2001,The Wedding Planner,Comedy
2001,The Wedding Planner,Romance
2001,Behind Enemy Lines,Action
2001,Behind Enemy Lines,Drama
2001,Behind Enemy Lines,Thriller
2001,Ali,Biography
2001,Ali,Drama
2001,Ali,Sport
2001,The Animal,Comedy
2001,The Animal,Sci-Fi
2001,Moulin Rouge!,Drama
2001,Moulin Rouge!,Musical
2001,Moulin Rouge!,Romance
2001,Rat Race,Adventure
2001,Rat Race,Comedy
2001,A Knight's Tale,Action
2001,A Knight's Tale,Adventure
2001,A Knight's Tale,Romance
2001,Don't Say a Word,Drama
2001,Don't Say a Word,Mystery
2001,Don't Say a Word,Thriller
2001,Blow,Biography
2001,Blow,Crime
2001,Blow,Drama
2001,The Royal Tenenbaums,Comedy
2001,The Royal Tenenbaums,Drama
2001,Exit Wounds,Action
2001,Exit Wounds,Crime
2001,Exit Wounds,Thriller
2001,Enemy at the Gates,Drama
2001,Enemy at the Gates,History
2001,Enemy at the Gates,War
2001,K-PAX,Drama
2001,K-PAX,Sci-Fi
2002,Spider-Man,Action
2002,Spider-Man,Adventure
2002,Spider-Man,Sci-Fi
2002,The Lord of the Rings: The Two Towers,Adventure
2002,The Lord of the Rings: The Two Towers,Drama
2002,The Lord of the Rings: The Two Towers,Fantasy
2002,Star Wars: Episode II - Attack of the Clones,Action
2002,Star Wars: Episode II - Attack of the Clones,Adventure
2002,Star Wars: Episode II - Attack of the Clones,Fantasy
2002,Harry Potter and the Chamber of Secrets,Adventure
2002,Harry Potter and the Chamber of Secrets,Family
2002,Harry Potter and the Chamber of Secrets,Fantasy
2002,My Big Fat Greek Wedding,Comedy
2002,My Big Fat Greek Wedding,Drama
2002,My Big Fat Greek Wedding,Romance
2002,Signs,Drama
2002,Signs,Mystery
2002,Signs,Sci-Fi
2002,Austin Powers in Goldmember,Action
2002,Austin Powers in Goldmember,Adventure
2002,Austin Powers in Goldmember,Comedy
2002,Men in Black II,Action
2002,Men in Black II,Adventure
2002,Men in Black II,Comedy
2002,Ice Age,Animation
2002,Ice Age,Adventure
2002,Ice Age,Comedy
2002,Chicago,Comedy
2002,Chicago,Crime
2002,Chicago,Musical
2002,Catch Me If You Can,Biography
2002,Catch Me If You Can,Crime
2002,Catch Me If You Can,Drama
2002,Die Another Day,Action
2002,Die Another Day,Adventure
2002,Die Another Day,Thriller
2002,Scooby-Doo,Adventure
2002,Scooby-Doo,Comedy
2002,Scooby-Doo,Family
2002,Lilo & Stitch,Animation
2002,Lilo & Stitch,Adventure
2002,Lilo & Stitch,Comedy
2002,xXx,Action
2002,xXx,Adventure
2002,xXx,Thriller
2002,The Santa Clause 2,Comedy
2002,The Santa Clause 2,Family
2002,The Santa Clause 2,Fantasy
2002,Minority Report,Action
2002,Minority Report,Crime
2002,Minority Report,Mystery
2002,The Ring,Horror
2002,The Ring,Mystery
2002,Sweet Home Alabama,Comedy
2002,Sweet Home Alabama,Romance
2002,Mr. Deeds,Comedy
2002,Mr. Deeds,Romance
2002,The Bourne Identity,Action
2002,The Bourne Identity,Mystery
2002,The Bourne Identity,Thriller
2002,The Sum of All Fears,Action
2002,The Sum of All Fears,Drama
2002,The Sum of All Fears,Thriller
2002,8 Mile,Drama
2002,8 Mile,Music
2002,Road to Perdition,Crime
2002,Road to Perdition,Drama
2002,Road to Perdition,Thriller
2002,Panic Room,Crime
2002,Panic Room,Drama
2002,Panic Room,Thriller
2002,Maid in Manhattan,Comedy
2002,Maid in Manhattan,Drama
2002,Maid in Manhattan,Romance
2002,Two Weeks Notice,Comedy
2002,Two Weeks Notice,Romance
2002,Red Dragon,Crime
2002,Red Dragon,Drama
2002,Red Dragon,Thriller
2002,The Scorpion King,Action
2002,The Scorpion King,Adventure
2002,The Scorpion King,Fantasy
2002,Spy Kids 2: Island of Lost Dreams,Action
2002,Spy Kids 2: Island of Lost Dreams,Adventure
2002,Spy Kids 2: Island of Lost Dreams,Comedy
2002,Blade II,Action
2002,Blade II,Horror
2002,Blade II,Sci-Fi
2002,Snow Dogs,Adventure
2002,Snow Dogs,Comedy
2002,Snow Dogs,Family
2002,We Were Soldiers,Action
2002,We Were Soldiers,Drama
2002,We Were Soldiers,History
2002,Gangs of New York,Crime
2002,Gangs of New York,Drama
2002,Barbershop,Comedy
2002,Barbershop,Drama
2002,The Rookie,Drama
2002,The Rookie,Family
2002,The Rookie,Sport
2002,Spirit: Stallion of the Cimarron,Animation
2002,Spirit: Stallion of the Cimarron,Adventure
2002,Spirit: Stallion of the Cimarron,Drama
2002,John Q,Crime
2002,John Q,Drama
2002,John Q,Thriller
2002,Divine Secrets of the Ya-Ya Sisterhood,Drama
2002,Insomnia,Drama
2002,Insomnia,Mystery
2002,Insomnia,Thriller
2002,Changing Lanes,Drama
2002,Changing Lanes,Thriller
2002,About Schmidt,Comedy
2002,About Schmidt,Drama
2002,Stuart Little 2,Animation
2002,Stuart Little 2,Adventure
2002,Stuart Little 2,Comedy
2002,The Time Machine,Action
2002,The Time Machine,Adventure
2002,The Time Machine,Sci-Fi
2002,Drumline,Comedy
2002,Drumline,Drama
2002,Drumline,Romance
2002,The Count of Monte Cristo,Action
2002,The Count of Monte Cristo,Adventure
2002,The Count of Monte Cristo,Drama
2002,Unfaithful,Drama
2002,Unfaithful,Romance
2002,Unfaithful,Thriller
2002,Like Mike,Comedy
2002,Like Mike,Family
2002,Like Mike,Fantasy
2002,The Tuxedo,Action
2002,The Tuxedo,Comedy
2002,The Tuxedo,Sci-Fi
2002,Peter Pan 2: Return to Never Land,Animation
2002,Peter Pan 2: Return to Never Land,Adventure
2002,Peter Pan 2: Return to Never Land,Family
2003,Finding Nemo,Animation
2003,Finding Nemo,Adventure
2003,Finding Nemo,Comedy
2003,The Lord of the Rings: The Return of the King,Adventure
2003,The Lord of the Rings: The Return of the King,Drama
2003,The Lord of the Rings: The Return of the King,Fantasy
2003,Pirates of the Caribbean: The Curse of the Black Pearl,Action
2003,Pirates of the Caribbean: The Curse of the Black Pearl,Adventure
2003,Pirates of the Caribbean: The Curse of the Black Pearl,Fantasy
2003,The Matrix Reloaded,Action
2003,The Matrix Reloaded,Sci-Fi
2003,Bruce Almighty,Comedy
2003,Bruce Almighty,Drama
2003,Bruce Almighty,Fantasy
2003,X2: X-Men United,Action
2003,X2: X-Men United,Sci-Fi
2003,X2: X-Men United,Thriller
2003,Elf,Comedy
2003,Elf,Family
2003,Elf,Fantasy
2003,Terminator 3: Rise of the Machines,Action
2003,Terminator 3: Rise of the Machines,Sci-Fi
2003,The Matrix Revolutions,Action
2003,The Matrix Revolutions,Sci-Fi
2003,Cheaper by the Dozen,Comedy
2003,Cheaper by the Dozen,Family
2003,Bad Boys II,Action
2003,Bad Boys II,Comedy
2003,Bad Boys II,Crime
2003,Anger Management,Comedy
2003,Bringing Down the House,Comedy
2003,Hulk,Action
2003,Hulk,Sci-Fi
2003,2 Fast 2 Furious,Action
2003,2 Fast 2 Furious,Crime
2003,2 Fast 2 Furious,Thriller
2003,Something's Gotta Give,Comedy
2003,Something's Gotta Give,Drama
2003,Something's Gotta Give,Romance
2003,Seabiscuit,Drama
2003,Seabiscuit,History
2003,Seabiscuit,Sport
2003,S.W.A.T.,Action
2003,S.W.A.T.,Adventure
2003,S.W.A.T.,Crime
2003,Spy Kids 3-D: Game Over,Action
2003,Spy Kids 3-D: Game Over,Adventure
2003,Spy Kids 3-D: Game Over,Comedy
2003,The Last Samurai,Action
2003,The Last Samurai,Drama
2003,The Last Samurai,War
2003,Freaky Friday,Comedy
2003,Freaky Friday,Family
2003,Freaky Friday,Fantasy
2003,Scary Movie 3,Comedy
2003,The Italian Job,Action
2003,The Italian Job,Crime
2003,The Italian Job,Thriller
2003,How to Lose a Guy in 10 Days,Comedy
2003,How to Lose a Guy in 10 Days,Romance
2003,American Wedding,Comedy
2003,Daddy Day Care,Comedy
2003,Daddy Day Care,Family
2003,Daredevil,Action
2003,Daredevil,Crime
2003,The Cat in the Hat,Adventure
2003,The Cat in the Hat,Comedy
2003,The Cat in the Hat,Family
2003,Charlie's Angels: Full Throttle,Action
2003,Charlie's Angels: Full Throttle,Adventure
2003,Charlie's Angels: Full Throttle,Comedy
2003,Cold Mountain,Adventure
2003,Cold Mountain,Drama
2003,Cold Mountain,History
2003,Master and Commander: The Far Side of the World,Action
2003,Master and Commander: The Far Side of the World,Adventure
2003,Master and Commander: The Far Side of the World,Drama
2003,"Legally Blonde 2: Red, White & Blonde",Comedy
2003,Mystic River,Crime
2003,Mystic River,Drama
2003,Mystic River,Mystery
2003,Brother Bear,Animation
2003,Brother Bear,Adventure
2003,Brother Bear,Comedy
2003,Freddy vs. Jason,Action
2003,Freddy vs. Jason,Horror
2003,School of Rock,Comedy
2003,School of Rock,Music
2003,The Texas Chainsaw Massacre,Horror
2003,The Haunted Mansion,Comedy
2003,The Haunted Mansion,Family
2003,The Haunted Mansion,Fantasy
2003,Old School,Comedy
2003,Kill Bill: Vol. 1,Action
2003,Kill Bill: Vol. 1,Crime
2003,Kill Bill: Vol. 1,Thriller
2003,Holes,Adventure
2003,Holes,Comedy
2003,Holes,Drama
2003,Kangaroo Jack,Action
2003,Kangaroo Jack,Adventure
2003,Kangaroo Jack,Comedy
2003,The League of Extraordinary Gentlemen,Action
2003,The League of Extraordinary Gentlemen,Adventure
2003,The League of Extraordinary Gentlemen,Fantasy
2003,Big Fish,Adventure
2003,Big Fish,Drama
2003,Big Fish,Fantasy
2003,Lara Croft Tomb Raider: The Cradle of Life,Action
2003,Lara Croft Tomb Raider: The Cradle of Life,Adventure
2003,Lara Croft Tomb Raider: The Cradle of Life,Fantasy
2003,Mona Lisa Smile,Drama
2003,Shanghai Knights,Action
2003,Shanghai Knights,Adventure
2003,Shanghai Knights,Comedy
2003,Bad Santa,Comedy
2003,Bad Santa,Crime
2003,Bad Santa,Drama
2003,Love Actually,Comedy
2003,Love Actually,Drama
2003,Love Actually,Romance
2003,Gothika,Horror
2003,Gothika,Mystery
2003,Gothika,Thriller
2004,Shrek 2,Animation
2004,Shrek 2,Adventure
2004,Shrek 2,Comedy
2004,Spider-Man 2,Action
2004,Spider-Man 2,Adventure
2004,Spider-Man 2,Sci-Fi
2004,The Passion of the Christ,Drama
2004,Meet the Fockers,Comedy
2004,Meet the Fockers,Romance
2004,The Incredibles,Animation
2004,The Incredibles,Action
2004,The Incredibles,Adventure
2004,Harry Potter and the Prisoner of Azkaban,Adventure
2004,Harry Potter and the Prisoner of Azkaban,Family
2004,Harry Potter and the Prisoner of Azkaban,Fantasy
2004,The Day After Tomorrow,Action
2004,The Day After Tomorrow,Adventure
2004,The Day After Tomorrow,Sci-Fi
2004,The Polar Express,Animation
2004,The Polar Express,Adventure
2004,The Polar Express,Comedy
2004,The Bourne Supremacy,Action
2004,The Bourne Supremacy,Mystery
2004,The Bourne Supremacy,Thriller
2004,National Treasure,Action
2004,National Treasure,Adventure
2004,National Treasure,Mystery
2004,Shark Tale,Animation
2004,Shark Tale,Adventure
2004,Shark Tale,Comedy
